3627
15347
4798
1069
376
956
1446
16154
25690
8243
5451
3575
3726
7603
6294
2284
564
1885
3525
5403
11400
10617
10140
10886
5680
8504
5490
2847
6272
4276
2762
5460
2887
5733
2630
2074
5723
4100
1076
47
