3948
12252
4598
1192
453
340
348
2806
7597
4009
4417
3265
3523
5554
3684
779
185
598
779
1251
5461
6558
4065
6125
5446
6280
3309
1262
2959
1907
1321
2289
1281
3068
2108
2429
4511
1812
686
15
